pr_url,repo_full_name,repo_url,pr_title,repo_stars,changed_files,merged_at,terms_found
https://github.com/WordPress/gutenberg/pull/58516,WordPress/gutenberg,https://github.com/WordPress/gutenberg,"Flaky Test: Fix ""directives inside islands should not be hydrated twice""",11602,1,2024-01-31T18:30:34Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/4015,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,[ci-visibility] Add get known tests request,790,7,2024-02-05T16:33:18Z,flaky test
https://github.com/WordPress/gutenberg/pull/58629,WordPress/gutenberg,https://github.com/WordPress/gutenberg,Tabs: Fix flaky unit tests,11602,1,2024-02-14T11:38:51Z,flaky test
https://github.com/cypress-io/cypress/pull/28855,cypress-io/cypress,https://github.com/cypress-io/cypress,chore: wait for specs page to load before continuing in tests in order to reduce flake,49610,42,2024-02-06T14:38:37Z,flaky test
https://github.com/WordPress/gutenberg/pull/58642,WordPress/gutenberg,https://github.com/WordPress/gutenberg,Fix flaky test of data-wp-on-window directive,11602,1,2024-02-03T20:12:16Z,flaky test
https://github.com/WordPress/gutenberg/pull/58668,WordPress/gutenberg,https://github.com/WordPress/gutenberg,Interactivity API: Fix flaky test in `data-wp-on-document`,11602,1,2024-02-05T12:06:02Z,flaky test
https://github.com/bigbluebutton/bigbluebutton/pull/19573,bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton,test: Fix a few flaky tests,9068,14,2024-02-26T13:52:15Z,flaky test
https://github.com/cypress-io/cypress/pull/28877,cypress-io/cypress,https://github.com/cypress-io/cypress,chore: Add check to ensure input has record text before trying to copy to fix flaky test,49610,1,2024-02-06T18:33:54Z,flaky test
https://github.com/appium/appium-remote-debugger/pull/356,appium/appium-remote-debugger,https://github.com/appium/appium-remote-debugger,fix: Properly perform page readiness validation,44,5,2024-02-14T12:44:32Z,race condition
https://github.com/mongodb/snooty/pull/1005,mongodb/snooty,https://github.com/mongodb/snooty,:white_check_mark: DOP-4302 handles test with lazy loading a component,30,2,2024-02-08T16:14:50Z,flaky test
https://github.com/WordPress/gutenberg/pull/58848,WordPress/gutenberg,https://github.com/WordPress/gutenberg,Try fixing flaky 'inserting blocks' e2e tests,11602,1,2024-02-09T05:28:57Z,flaky test
https://github.com/w3c/aria-at-app/pull/918,w3c/aria-at-app,https://github.com/w3c/aria-at-app,Fix flaky test,45,1,2024-02-13T17:38:31Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/4051,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,v3.48.0,790,132,2024-02-14T22:13:45Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/4052,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,v4.27.0,790,131,2024-02-14T22:14:00Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/4053,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,v5.3.0,790,131,2024-02-14T22:14:13Z,flaky test
https://github.com/MetaMask/metamask-extension/pull/22907,MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension,test: wait for PPOM loading spinner to disappear,13100,6,2024-02-13T18:34:16Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/4062,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,[ci-visibility] Fix ci visibility tests,790,2,2024-02-14T17:06:25Z,race condition
https://github.com/TryGhost/Ghost/pull/19701,TryGhost/Ghost,https://github.com/TryGhost/Ghost,Updated browser tests to be less flaky,52372,4,2024-02-21T17:47:45Z,race condition
https://github.com/americanexpress/holocron/pull/173,americanexpress/holocron,https://github.com/americanexpress/holocron,fix: client side load module race condition,81,2,2024-03-13T16:44:10Z,race condition
https://github.com/WordPress/gutenberg/pull/59012,WordPress/gutenberg,https://github.com/WordPress/gutenberg,Components: Add sleep() before all Tab() to fix flaky tests,11602,9,2024-02-15T11:53:16Z,flaky test
https://github.com/geoadmin/web-mapviewer/pull/644,geoadmin/web-mapviewer,https://github.com/geoadmin/web-mapviewer,PB-285: Added `dispatcher` to  store actions and improve startup procedure (language  change),133,61,2024-02-21T15:17:45Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/4076,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,[ci-visibility] Add early flake detection to cucumber ,790,9,2024-02-22T09:08:28Z,flaky test
https://github.com/1024pix/pix/pull/8133,1024pix/pix,https://github.com/1024pix/pix,[BUGFIX] Corrige le nettoyage intempestif de caractères lors de la recherche sur PixAdmin (PIX-11386),278,21,2024-02-27T09:20:24Z,race condition
https://github.com/percy/cli/pull/1529,percy/cli,https://github.com/percy/cli,✨ Discovery retry support + fixed a race condition in network handling,86,7,2024-03-08T07:10:44Z,race condition
https://github.com/csuermann/node-red-contrib-virtual-smart-home/pull/245,csuermann/node-red-contrib-virtual-smart-home,https://github.com/csuermann/node-red-contrib-virtual-smart-home,fix(connection): Fix race condition which could lead to VSH devices appearing as offline to Alexa,103,4,2024-02-24T11:11:57Z,race condition
