pr_url,repo_full_name,repo_url,pr_title,repo_stars,changed_files,merged_at,terms_found
https://github.com/pngwn/MDsveX/pull/728,pngwn/MDsveX,https://github.com/pngwn/MDsveX,fix: prevent race condition with `add_layouts`,2975,3,2025-05-08T22:59:38Z,race condition | event race
https://github.com/vercel/next.js/pull/78424,vercel/next.js,https://github.com/vercel/next.js,test: log html output for a flaky test to debug it,138620,1,2025-04-22T19:03:01Z,flaky test
https://github.com/parse-community/Parse-SDK-JS/pull/2577,parse-community/Parse-SDK-JS,https://github.com/parse-community/Parse-SDK-JS,ci: Fix flaky test,1347,1,2025-05-06T18:35:10Z,flaky test
https://github.com/department-of-veterans-affairs/vets-website/pull/36027,department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website,fix flaky tests,277,7,2025-05-06T17:12:46Z,flaky test
https://github.com/ampproject/amphtml/pull/40277,ampproject/amphtml,https://github.com/ampproject/amphtml,❄️ Disable amp-social-share e2e flaky test,14915,1,2025-04-24T17:48:09Z,flaky test
https://github.com/ampproject/amphtml/pull/40278,ampproject/amphtml,https://github.com/ampproject/amphtml,✨ Yobee Ad Integration | New,14915,7,2025-05-07T08:54:24Z,flaky test
https://github.com/WebKit/WebKit/pull/44511,WebKit/WebKit,https://github.com/WebKit/WebKit,Update ANGLE to 2025-04-25 (34d30914048ac98a6f50f84aa630cc285b75bc79),9736,211,2025-04-28T12:45:49Z,flaky test
https://github.com/Techtonica/curriculum/pull/2341,Techtonica/curriculum,https://github.com/Techtonica/curriculum,"[Issue 2276] Create ""Parallel algorithms"" topic outline",653,1,2025-05-31T21:43:32Z,race condition
https://github.com/GoogleChrome/web-vitals/pull/617,GoogleChrome/web-vitals,https://github.com/GoogleChrome/web-vitals,Fix CI flakiness,8455,4,2025-05-02T16:19:15Z,race condition
https://github.com/espruino/EspruinoTools/pull/195,espruino/EspruinoTools,https://github.com/espruino/EspruinoTools,Change getPorts to resolve all responses via promises to resolve race condition,155,1,2025-05-08T07:57:14Z,race condition
https://github.com/DataDog/dd-trace-js/pull/5698,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,[DI] Fix race condition when applying probe at app boot,790,8,2025-05-19T08:34:05Z,race condition
https://github.com/rollbar/rollbar.js/pull/1182,rollbar/rollbar.js,https://github.com/rollbar/rollbar.js,Session Replay Transport for Rollbar.js,589,21,2025-05-09T21:44:20Z,race condition
https://github.com/instana/nodejs/pull/1720,instana/nodejs,https://github.com/instana/nodejs,build: bumped node-rdkafka from 3.3.1 to 3.4.0,74,7,2025-05-12T09:01:13Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/5684,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,v5.52.0 proposal,790,114,2025-05-13T19:25:17Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/5728,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,[DI] Refactor mutex code guarding race condition,790,3,2025-05-23T12:20:10Z,race condition
https://github.com/igniterealtime/openfire-pade-plugin/pull/480,igniterealtime/openfire-pade-plugin,https://github.com/igniterealtime/openfire-pade-plugin,feat: Update to latest Jitsi,61,16,2025-05-17T12:52:56Z,race condition
https://github.com/DataDog/dd-trace-js/pull/5750,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,v5.53.0 proposal,790,190,2025-05-23T13:54:43Z,race condition | flaky test
https://github.com/SalesforceCommerceCloud/pwa-kit/pull/2424,SalesforceCommerceCloud/pwa-kit,https://github.com/SalesforceCommerceCloud/pwa-kit,Fix a11y e2e flaky tests,354,2,2025-05-13T18:57:38Z,flaky test
https://github.com/DataDog/dd-trace-js/pull/5732,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,chore: fix confluentinc flaky tests,790,1,2025-05-22T07:40:19Z,flaky test
https://github.com/snowflakedb/snowflake-connector-nodejs/pull/1079,snowflakedb/snowflake-connector-nodejs,https://github.com/snowflakedb/snowflake-connector-nodejs,Optimize mocha configuration ,141,9,2025-05-20T07:01:48Z,flaky test
https://github.com/airqo-platform/AirQo-api/pull/4793,airqo-platform/AirQo-api,https://github.com/airqo-platform/AirQo-api,Handle concurrent requests and provides good user feedback while maintaining security,26,6,2025-05-21T21:33:38Z,race condition
https://github.com/npm/cli/pull/8322,npm/cli,https://github.com/npm/cli,fix: properly handle newlines with input when using the spinner,9649,6,2025-12-01T19:21:51Z,race condition
https://github.com/DataDog/dd-trace-js/pull/5769,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js,[DI] Fix race condition if breakpoint is hit while being removed,790,3,2025-05-26T11:41:00Z,race condition
https://github.com/bigbluebutton/bigbluebutton/pull/23222,bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton,fix(tests): Remove flaky tag from audio mute and lock viewers tests,9068,3,2025-05-22T15:54:30Z,flaky test
https://github.com/nextcloud/activity/pull/2023,nextcloud/activity,https://github.com/nextcloud/activity,test(cypress): Enable test isolation,138,4,2025-05-26T16:35:55Z,flaky test
https://github.com/okta/okta-signin-widget/pull/3839,okta/okta-signin-widget,https://github.com/okta/okta-signin-widget,test: Fix flaky OV Enrollment test race condition,397,1,2025-06-05T18:48:26Z,race condition
https://github.com/HHS/Head-Start-TTADP/pull/2830,HHS/Head-Start-TTADP,https://github.com/HHS/Head-Start-TTADP,[TTAHUB-4222] Upgrade node version to 20.19.2,27,21,2025-07-09T15:34:25Z,flaky test
https://github.com/facebook/react/pull/33438,facebook/react,https://github.com/facebook/react,[Flight] Clarify Semantics for Awaiting Cached Data,244395,3,2025-06-07T21:26:37Z,race condition
